4.070000000000000000e+02
3.710000000000000000e+02
5.400000000000000000e+02
2.760000000000000000e+02
5.750000000000000000e+02
3.080000000000000000e+02
7.800000000000000000e+01
5.160000000000000000e+02
4.770000000000000000e+02
2.940000000000000000e+02
2.820000000000000000e+02
1.800000000000000000e+01
2.420000000000000000e+02
5.290000000000000000e+02
2.350000000000000000e+02
5.190000000000000000e+02
1.880000000000000000e+02
1.100000000000000000e+01
1.060000000000000000e+02
5.810000000000000000e+02
1.360000000000000000e+02
2.750000000000000000e+02
5.530000000000000000e+02
3.430000000000000000e+02
2.680000000000000000e+02
2.430000000000000000e+02
4.900000000000000000e+02
4.120000000000000000e+02
2.550000000000000000e+02
4.450000000000000000e+02
8.600000000000000000e+01
2.360000000000000000e+02
9.000000000000000000e+00
2.530000000000000000e+02
2.730000000000000000e+02
3.390000000000000000e+02
1.590000000000000000e+02
2.200000000000000000e+01
3.190000000000000000e+02
2.050000000000000000e+02
4.600000000000000000e+01
5.170000000000000000e+02
6.300000000000000000e+01
2.380000000000000000e+02
3.500000000000000000e+02
4.230000000000000000e+02
5.720000000000000000e+02
4.320000000000000000e+02
